cdr_id,customer_id,call_type,origin_number,destination_number,cell_tower_id,call_start_ts,call_end_ts,duration_seconds,data_volume_mb,roaming_flag,region
e101acea-5aa2-4d8d-aa3d-fe6625e40005,CUST0000041,SMS,4597736609859,9817473665397,TWR00061,2026-08-28 20:33:12,2026-08-28 20:33:12,0,0,N,WEST
14e93857-e442-47a7-8617-f8c2c170e5eb,CUST0000096,SMS,8748955713198,4496163952574,TWR00111,2026-08-28 23:43:37,2026-08-28 23:43:37,0,0,N,WEST
222d4de2-2f08-4daa-8233-5156691e43c6,CUST0000095,SMS,7743721238487,5619189875579,TWR00034,2026-08-28 02:11:12,2026-08-28 02:11:12,0,0,N,SOUTH
eb01181a-5877-435f-9081-f0cb43422a56,CUST0000064,DATA,2290005905451,3658540591934,TWR00109,2026-08-28 02:12:11,2026-08-28 02:12:11,0,161.381,N,SOUTH
d778fcd8-2315-4110-9289-0ee0c020954f,CUST0000203,DATA,2462712393306,3353597598096,TWR00053,2026-08-28 18:18:38,2026-08-28 18:18:38,0,253.821,N,WEST
a52dee74-ab07-4ce2-b464-f414a08852c9,CUST0000129,DATA,8219608787578,7376309773983,TWR00001,2026-08-28 23:15:33,2026-08-28 23:15:33,0,327.766,N,EAST
4bae515d-2153-4ab0-bddb-40fbf61ea2bb,CUST0000145,DATA,6609797855004,5072962901079,TWR00064,2026-08-28 02:03:04,2026-08-28 02:03:04,0,172.767,N,WEST
a089a7af-32c5-4912-a3f0-2f811b2826f1,CUST0000041,DATA,2265278254630,9415671177539,TWR00096,2026-08-28 22:28:00,2026-08-28 22:28:00,0,337.576,N,EAST
10189dff-121f-40b7-897f-0a27395c661a,CUST0000034,SMS,2458198708840,5538053659726,TWR00058,2026-08-28 23:53:20,2026-08-28 23:53:20,0,0,N,WEST
1055f5d7-a7a4-45bc-85ad-8c40ce0d3b03,CUST0000190,SMS,9507051306967,1281568387027,TWR00096,2026-08-28 15:20:34,2026-08-28 15:20:34,0,0,N,SOUTH
cdc0b9b5-4465-4c46-9f31-44f16ec8a644,CUST0000022,DATA,3798214924137,7306390858306,TWR00060,2026-08-28 13:29:56,2026-08-28 13:29:56,0,162.86,N,WEST
77033e99-480f-4b71-b813-a239b0d4e64a,CUST0000238,DATA,8368167238665,0677559573541,TWR00019,2026-08-28 14:28:09,2026-08-28 14:28:09,0,369.192,N,NORTH
a2678d63-c64d-4f31-a387-81e717bfbef4,CUST0000072,DATA,5772504025898,0855872357845,TWR00020,2026-08-28 12:55:40,2026-08-28 12:55:40,0,200.31,Y,SOUTH
de400bb2-a8f2-420a-bfa8-2017b59a2fbf,CUST0000078,SMS,2080241041507,9316608161155,TWR00003,2026-08-28 05:13:06,2026-08-28 05:13:06,0,0,N,SOUTH
55b1cec1-036f-479d-8d4e-9a4bf659aabf,CUST0000139,VOICE,6134047500045,0892270699064,TWR00039,2026-08-28 00:31:25,2026-08-28 00:36:54,329,0,N,EAST
b68530ae-9d87-4e04-b211-0e164861c04a,CUST0000117,VOICE,9356580363836,7224558170833,TWR00056,2026-08-28 19:46:31,2026-08-28 20:01:22,891,0,N,SOUTH
9f956306-50e0-4a94-94f9-fbc3cf067917,CUST0000250,DATA,1424496639000,5398048867251,TWR00009,2026-08-28 01:22:06,2026-08-28 01:22:06,0,476.522,N,EAST
1584d073-3510-466b-b1f4-79ce49e419a0,CUST0000073,VOICE,0961709987317,9816688130384,TWR00063,2026-08-28 15:51:13,2026-08-28 16:05:30,857,0,Y,EAST
aaecef69-e382-46fb-8e46-520806460004,CUST0000082,VOICE,9128150164546,2573125361276,TWR00079,2026-08-28 09:43:39,2026-08-28 09:58:22,883,0,N,SOUTH
51f95974-c0df-4390-8810-4d57e4bb37d7,CUST0000272,VOICE,6229579474508,9897173315716,TWR00111,2026-08-28 23:23:51,2026-08-28 23:47:26,1415,0,N,WEST
4e739adf-2ed4-4d89-a464-109a8e896b1b,CUST0000033,VOICE,4261447165044,5264458296945,TWR00042,2026-08-28 11:26:15,2026-08-28 11:33:28,433,0,N,EAST
e4d51ae4-d360-458c-9238-70affce9e7f9,CUST0000244,DATA,1913780498762,9383739652427,TWR00102,2026-08-28 17:21:36,2026-08-28 17:21:36,0,166.199,N,SOUTH
0b2101f6-9355-49b2-8756-db29cb146f33,CUST0000165,DATA,0741464402613,3425556183262,TWR00091,2026-08-28 18:58:14,2026-08-28 18:58:14,0,296.825,N,SOUTH
1f9abb5a-b751-4f55-814e-cf57e048b482,CUST0000251,SMS,3841551095425,7505688084820,TWR00113,2026-08-28 00:20:32,2026-08-28 00:20:32,0,0,N,SOUTH
54b354a1-7154-4200-a338-98940d6b34e2,CUST0000165,VOICE,2712633402937,3267273326277,TWR00035,2026-08-28 15:29:38,2026-08-28 15:54:33,1495,0,N,WEST
40b48700-5b37-48b1-a1ba-90a783974226,CUST0000099,DATA,7469588194687,4929449931367,TWR00047,2026-08-28 08:45:09,2026-08-28 08:45:09,0,424.039,N,SOUTH
51b6f291-ccca-4cf5-b402-7b6c82bb100a,CUST0000115,DATA,7266849053667,2031613177905,TWR00080,2026-08-28 10:22:52,2026-08-28 10:22:52,0,241.794,N,EAST
4de57956-0751-439c-9ab1-cb5bf5e55643,CUST0000164,SMS,4038833315180,6648023628019,TWR00069,2026-08-28 10:38:56,2026-08-28 10:38:56,0,0,N,SOUTH
de90f2df-420a-40b4-ae4c-922ef5c0ddce,CUST0000062,VOICE,8895311543978,5734159106608,TWR00068,2026-08-28 01:47:56,2026-08-28 01:54:40,404,0,N,EAST
5540992e-7a84-41b2-b724-e34824a5109b,CUST0000128,DATA,2365046026224,8922518261350,TWR00110,2026-08-28 13:44:52,2026-08-28 13:44:52,0,6.446,N,SOUTH
c5830832-b082-4273-8861-37917382fa4a,CUST0000152,VOICE,2108401579970,2981099752686,TWR00011,2026-08-28 20:41:48,2026-08-28 20:56:16,868,0,N,SOUTH
b12bb76f-b53a-4f7c-9f1f-86c7de907d62,CUST0000229,DATA,5083681682140,3730871439039,TWR00057,2026-08-28 17:10:38,2026-08-28 17:10:38,0,379.472,N,EAST
03c27d42-0729-4d54-9208-318f2c1dc13b,CUST0000234,VOICE,9200562607024,4857988892132,TWR00021,2026-08-28 22:38:29,2026-08-28 22:48:17,588,0,N,EAST
e204d152-d23c-4d10-85a4-c754f07af7e0,CUST0000009,VOICE,3815229322972,4014938475431,TWR00019,2026-08-28 10:35:30,2026-08-28 10:48:10,760,0,N,WEST
88d645ad-9609-4f9c-b57a-96594a7bf711,CUST0000282,VOICE,4594780079246,6698375550458,TWR00023,2026-08-28 13:41:20,2026-08-28 13:54:55,815,0,N,NORTH
7cbff9d4-5797-4157-8896-c9f07b429c55,CUST0000145,VOICE,8750077099031,2113598043331,TWR00008,2026-08-28 18:02:56,2026-08-28 18:20:28,1052,0,N,SOUTH
67309673-509f-49ca-91d5-542369a14f97,CUST0000255,VOICE,6964010146019,3520622609316,TWR00067,2026-08-28 02:08:09,2026-08-28 02:11:43,214,0,N,SOUTH
8ce110e6-21fb-47f2-afd6-02095fa97da9,CUST0000048,DATA,2663316140823,0171719945740,TWR00053,2026-08-28 11:21:05,2026-08-28 11:21:05,0,172.443,N,WEST
b3c2e1f3-624f-440d-813a-5257988af111,CUST0000280,VOICE,1995081900567,5263595176352,TWR00089,2026-08-28 13:41:50,2026-08-28 13:55:25,815,0,N,NORTH
64c50914-8bb9-4670-8eeb-ac8545334b24,CUST0000107,SMS,1302286710665,0249235777414,TWR00112,2026-08-28 03:48:58,2026-08-28 03:48:58,0,0,N,SOUTH
032eac61-79c3-40e0-b7dc-b36ace41a4bd,CUST0000029,DATA,5717532279975,6158789891683,TWR00083,2026-08-28 17:01:03,2026-08-28 17:01:03,0,421.604,N,NORTH
6f6ccd4f-8c39-4b0b-b97d-310dfbe486a6,CUST0000022,VOICE,7151114241248,5467313717419,TWR00065,2026-08-28 07:09:55,2026-08-28 07:14:41,286,0,N,WEST
94d605b1-6c71-46f3-8743-a406b6a99d1d,CUST0000203,VOICE,6695450857034,1176170613011,TWR00092,2026-08-28 09:31:01,2026-08-28 09:53:57,1376,0,N,NORTH
f80a95dd-09b4-4bc1-b0aa-806f714bd9a0,CUST0000021,VOICE,7383181720357,5640019154260,TWR00063,2026-08-28 01:13:14,2026-08-28 01:33:12,1198,0,Y,NORTH
2c1c8346-6482-4bdc-9d46-3e40159c5063,CUST0000298,DATA,8241164342411,7546624822306,TWR00022,2026-08-28 16:57:53,2026-08-28 16:57:53,0,199.194,N,NORTH
a282a325-ba20-475e-98d5-dc4811f5c0fd,CUST0000145,VOICE,2116846038951,9234665217464,TWR00107,2026-08-28 11:32:24,2026-08-28 11:37:56,332,0,N,EAST
85f4334b-b55a-480f-82e5-258a80ab388f,CUST0000172,VOICE,3316495060541,3713463107890,TWR00037,2026-08-28 08:25:07,2026-08-28 08:47:24,1337,0,N,WEST
adb5b61e-5bb1-4669-9e59-2c5bf36ea4a7,CUST0000263,DATA,8695760188304,5447473343597,TWR00006,2026-08-28 06:11:07,2026-08-28 06:11:07,0,194.339,N,SOUTH
67ff5435-026f-45be-a35e-4eebfbac4615,CUST0000103,DATA,6970168525317,0409370118596,TWR00107,2026-08-28 23:47:19,2026-08-28 23:47:19,0,345.185,N,EAST
178ab8d3-f675-452e-a27e-52260e345926,CUST0000185,SMS,4095290550957,8184726680639,TWR00073,2026-08-28 20:40:14,2026-08-28 20:40:14,0,0,N,EAST
30b30b10-68b8-4db1-bea7-dbc8d3541359,CUST0000112,SMS,4161195406278,8806831121795,TWR00107,2026-08-28 09:00:13,2026-08-28 09:00:13,0,0,N,EAST
ccd4a322-db2e-4c96-9c13-7aeb8bf8697b,CUST0000106,SMS,8223312567725,3856162714134,TWR00042,2026-08-28 23:24:46,2026-08-28 23:24:46,0,0,N,WEST
e54f79a9-68db-4aab-8aec-b66b7ad7816a,CUST0000085,DATA,7732357374214,0942079374158,TWR00037,2026-08-28 15:35:38,2026-08-28 15:35:38,0,397.707,N,SOUTH
94fb3c12-0021-4157-92eb-89cb09980a28,CUST0000040,DATA,1994250592530,5877993642737,TWR00080,2026-08-28 00:54:01,2026-08-28 00:54:01,0,25.964,Y,EAST
110688f0-0893-4df5-9a55-366e94760db6,CUST0000001,VOICE,7238161292135,1133010753502,TWR00013,2026-08-28 12:46:36,2026-08-28 12:52:07,331,0,N,SOUTH
ad60943f-0401-422b-9ee2-d490b5ec32a0,CUST0000098,DATA,6948412322232,8738570943913,TWR00010,2026-08-28 23:56:23,2026-08-28 23:56:23,0,140.709,N,EAST
ae60db12-7180-4a43-8e03-0a3dee707c48,CUST0000018,DATA,0858783792131,8226080993715,TWR00059,2026-08-28 09:09:16,2026-08-28 09:09:16,0,465.133,N,SOUTH
da609dc7-4d78-4575-a7bc-85f961dc92cd,CUST0000062,DATA,9317844988380,7473811337049,TWR00004,2026-08-28 23:43:50,2026-08-28 23:43:50,0,440.265,N,SOUTH
99b939ca-7639-4667-ac14-7bf738138520,CUST0000008,VOICE,6245540770053,5882348118082,TWR00114,2026-08-28 23:15:29,2026-08-28 23:45:15,1786,0,N,EAST
24eb90fc-5476-4c4c-858c-fa08f29f8d74,CUST0000139,VOICE,8502847798258,5371564153307,TWR00089,2026-08-28 18:30:04,2026-08-28 18:55:06,1502,0,N,NORTH
9c9db8d6-285b-4e44-88b9-bb342722f906,CUST0000204,DATA,6667063311916,1955309373134,TWR00056,2026-08-28 00:02:31,2026-08-28 00:02:31,0,415.395,N,NORTH
d0cdc1bb-196b-4919-b516-4fdab1cdaf6c,CUST0000296,DATA,3779170379306,8920045820721,TWR00113,2026-08-28 21:04:49,2026-08-28 21:04:49,0,141.131,N,WEST
c7d37036-bab4-4b1a-bb78-229038502efd,CUST0000104,DATA,2474246847325,0652990536791,TWR00112,2026-08-28 00:42:17,2026-08-28 00:42:17,0,94.847,N,NORTH
9bf7f5f6-b599-47d2-ad7c-5914828d3042,CUST0000023,DATA,0720957890355,8199684456578,TWR00063,2026-08-28 13:35:44,2026-08-28 13:35:44,0,396.19,N,NORTH
a4246d07-cfb7-4c09-bda3-890e6045232e,CUST0000147,SMS,7442054051556,4092016759930,TWR00106,2026-08-28 19:23:29,2026-08-28 19:23:29,0,0,N,SOUTH
fa87effc-d981-4822-8614-cc3888b5458e,CUST0000192,DATA,1341405806709,4465484000040,TWR00070,2026-08-28 11:46:35,2026-08-28 11:46:35,0,73.702,N,EAST
1fc05b20-36d2-47c3-a84b-9345a5ff793a,CUST0000209,VOICE,4645497683487,2560489924662,TWR00099,2026-08-28 12:23:29,2026-08-28 12:35:25,716,0,N,WEST
f5db6bd3-7b4f-4979-b181-61c367b307cd,CUST0000278,SMS,7601380795118,2165250815959,TWR00033,2026-08-28 13:05:38,2026-08-28 13:05:38,0,0,N,EAST
ef1c0075-898b-418b-afc7-8e8a2006ab12,CUST0000184,DATA,4315071741647,6310323197670,TWR00111,2026-08-28 14:48:34,2026-08-28 14:48:34,0,340.488,N,EAST
a1c576d3-6550-4bfb-afc4-21fa8861b51f,CUST0000260,DATA,5461684446964,8924418328113,TWR00044,2026-08-28 20:09:38,2026-08-28 20:09:38,0,270.565,N,SOUTH
84ca0394-4ec3-467f-952f-a401058f427b,CUST0000294,VOICE,2447929759144,0094658463924,TWR00011,2026-08-28 06:52:44,2026-08-28 07:06:20,816,0,N,NORTH
a73f10d0-8380-4517-a823-f03e8747b345,CUST0000257,SMS,8073767649737,5342519187162,TWR00001,2026-08-28 16:06:36,2026-08-28 16:06:36,0,0,N,SOUTH
7d81c1d0-57e3-4baf-bf68-45ba2c2b58b5,CUST0000117,DATA,4767666091919,5264259931769,TWR00042,2026-08-28 10:31:07,2026-08-28 10:31:07,0,366.195,N,WEST
83b542bd-6212-4ee9-9b07-becbe829eb7d,CUST0000268,DATA,0856759105639,7044777140577,TWR00045,2026-08-28 12:14:36,2026-08-28 12:14:36,0,375.163,N,NORTH
9ce80595-c7f1-4f97-99ee-365816142a6b,CUST0000116,DATA,2501554494099,7525637448455,TWR00089,2026-08-28 14:09:53,2026-08-28 14:09:53,0,447.722,N,NORTH
eaa03b7b-f519-4e81-9dbd-c752607f71ef,CUST0000259,DATA,7663354205095,0727728276958,TWR00010,2026-08-28 15:09:58,2026-08-28 15:09:58,0,347.774,N,WEST
38e8328b-439f-4012-923c-639696282806,CUST0000156,DATA,0894266036698,2764482943500,TWR00105,2026-08-28 17:40:06,2026-08-28 17:40:06,0,96.312,Y,EAST
60512741-50cc-4b6a-9002-847227e19856,CUST0000062,VOICE,9616537778424,1649191636950,TWR00058,2026-08-28 21:04:04,2026-08-28 21:12:48,524,0,N,WEST
4cb09425-3a4e-4e9c-be36-14e309acb273,CUST0000184,DATA,2592501691569,8079823070081,TWR00039,2026-08-28 00:44:38,2026-08-28 00:44:38,0,172.242,N,EAST
54f1f8c4-967a-4da8-ab42-159d1bca2ed1,CUST0000220,DATA,3490237432692,9418016959911,TWR00076,2026-08-28 15:40:39,2026-08-28 15:40:39,0,21.896,N,NORTH
d781e492-70dc-448b-b6bc-6c3cd5d2a3fa,CUST0000256,VOICE,9464031182879,4659511203390,TWR00111,2026-08-28 00:16:44,2026-08-28 00:32:58,974,0,N,NORTH
903eccb6-754f-483d-bd1e-def2ef551395,CUST0000217,DATA,9666942394383,5428846377348,TWR00088,2026-08-28 19:56:22,2026-08-28 19:56:22,0,245.664,Y,NORTH
45106733-21ca-43d0-b983-e1e47cc32194,CUST0000250,DATA,0302772179316,5055326799244,TWR00070,2026-08-28 02:30:16,2026-08-28 02:30:16,0,46.932,N,NORTH
2e1d0afe-fa9b-42e6-840c-5d8dd05547c8,CUST0000233,SMS,7268779388949,2867287747869,TWR00061,2026-08-28 10:15:38,2026-08-28 10:15:38,0,0,N,EAST
f48b34ed-b2a7-4c5d-9b47-a088dc9877bc,CUST0000283,DATA,0407629696524,5731802040410,TWR00053,2026-08-28 14:13:39,2026-08-28 14:13:39,0,48.382,N,NORTH
0f6c6059-46ad-4913-a862-f53f65d80753,CUST0000260,SMS,1912943370265,8149635501935,TWR00036,2026-08-28 16:11:29,2026-08-28 16:11:29,0,0,N,WEST
952a4059-72e3-425a-ac03-899c827ac3e9,CUST0000275,DATA,1101584567313,0017493175607,TWR00016,2026-08-28 01:16:37,2026-08-28 01:16:37,0,349.41,N,WEST
98a2241b-7f60-493b-8d77-2bf4b34eeb15,CUST0000151,DATA,0217373397010,4926218922400,TWR00043,2026-08-28 01:18:38,2026-08-28 01:18:38,0,213.939,N,NORTH
00783e3f-31de-48f4-8621-4c261f2a2288,CUST0000102,SMS,1386549660251,3580471180045,TWR00100,2026-08-28 07:00:24,2026-08-28 07:00:24,0,0,N,SOUTH
7814804a-2c21-4310-bcd9-0d207f30e13f,CUST0000193,VOICE,1531195960276,4779660548562,TWR00088,2026-08-28 05:14:21,2026-08-28 05:43:58,1777,0,N,WEST
2774b401-1035-4fa2-b5e8-9b73f72d52f0,CUST0000118,DATA,7504224640694,1754182771148,TWR00013,2026-08-28 22:58:07,2026-08-28 22:58:07,0,83.052,N,NORTH
d1e3c2f1-96f9-42a2-9374-692c33abe08f,CUST0000225,SMS,6058019755708,6786504441442,TWR00091,2026-08-28 22:27:01,2026-08-28 22:27:01,0,0,N,EAST
a2f81398-cb1f-48d1-a8a8-07b2e56d673f,CUST0000279,VOICE,2670880501513,8626849704241,TWR00072,2026-08-28 15:02:17,2026-08-28 15:17:15,898,0,N,NORTH
a05e9276-fb50-41d1-9ac9-daad1e471b36,CUST0000034,VOICE,9814207681700,8143659723976,TWR00065,2026-08-28 21:22:30,2026-08-28 21:36:16,826,0,N,SOUTH
bcb9abe6-fc74-431b-9923-eb824d082ffb,CUST0000062,VOICE,1054171500760,7518007784284,TWR00026,2026-08-28 02:36:11,2026-08-28 02:58:57,1366,0,N,EAST
1dc57ab9-9fe6-41d9-9b87-209c706b1025,CUST0000286,VOICE,5761867706672,9228349143092,TWR00075,2026-08-28 02:50:42,2026-08-28 02:57:06,384,0,N,NORTH
8c53a2ad-d3fb-445b-a7b8-27eafcbf2432,CUST0000119,VOICE,5272597833674,8912059944769,TWR00051,2026-08-28 09:08:47,2026-08-28 09:32:48,1441,0,Y,NORTH
c24745be-10e1-4d3e-a68d-13b498f5f782,CUST0000262,DATA,1225620836108,2570162063703,TWR00035,2026-08-28 03:33:42,2026-08-28 03:33:42,0,293.201,Y,SOUTH
e49d5ef1-0ad4-42d4-b643-6ef4ba7bd8ca,CUST0000164,DATA,5959151676166,9658636025368,TWR00025,2026-08-28 15:51:13,2026-08-28 15:51:13,0,332.354,N,SOUTH
e8de44c2-8e7c-44e4-a579-d6f19363e50c,CUST0000051,VOICE,3209225450806,0978738718341,TWR00110,2026-08-28 17:40:40,2026-08-28 17:59:13,1113,0,N,SOUTH
f035af37-6796-4e8d-a622-d9412bb7d8ba,CUST0000066,DATA,0066584843930,4603560897064,TWR00009,2026-08-28 04:55:48,2026-08-28 04:55:48,0,239.367,N,NORTH
f26e12c2-50d6-410a-8e8f-62b45d1bd906,CUST0000290,VOICE,7590447905830,7027890276451,TWR00081,2026-08-28 20:48:26,2026-08-28 21:17:10,1724,0,N,SOUTH
22525920-3837-495e-9b39-370680c7454e,CUST0000135,SMS,0050198575473,8427406282850,TWR00042,2026-08-28 13:02:55,2026-08-28 13:02:55,0,0,N,NORTH
9c43c376-1319-4810-999e-60eba778d844,CUST0000099,DATA,2553205285155,1352471178875,TWR00078,2026-08-28 11:25:28,2026-08-28 11:25:28,0,418.35,N,SOUTH
8d0ba688-a7dc-4e62-9b1e-97f0678b1341,CUST0000246,DATA,5139184180514,2007404515699,TWR00083,2026-08-28 16:56:26,2026-08-28 16:56:26,0,436.064,N,SOUTH
afea5129-219e-439f-aa8d-91ebabd83950,CUST0000267,VOICE,3276926899473,9309252390605,TWR00054,2026-08-28 02:27:38,2026-08-28 02:28:46,68,0,N,NORTH
1b52dcdd-6faa-4244-b4c1-e61c8e44f4eb,CUST0000075,DATA,3607124137394,2581936694364,TWR00051,2026-08-28 01:23:17,2026-08-28 01:23:17,0,141.136,N,EAST
0830c66f-b24d-4388-83fb-5beb981fd350,CUST0000156,DATA,6531459456815,8951463187989,TWR00040,2026-08-28 19:20:58,2026-08-28 19:20:58,0,427.834,N,WEST
51e84dfa-4b64-4c46-8441-f45b8035e1bc,CUST0000198,DATA,6330230423338,1960250927040,TWR00072,2026-08-28 22:37:44,2026-08-28 22:37:44,0,461.804,N,SOUTH
0155c40c-4664-4f11-ba07-df42d32cc449,CUST0000241,VOICE,4386668470726,2757896636805,TWR00067,2026-08-28 22:31:21,2026-08-28 22:49:37,1096,0,N,NORTH
95fc3dcc-38f6-4fdf-88e5-955b2cc33e75,CUST0000129,DATA,7380882330970,9982477075186,TWR00077,2026-08-28 08:55:18,2026-08-28 08:55:18,0,257.245,N,EAST
2d654e93-11e8-4b8a-a9a9-a51b775b86c2,CUST0000123,SMS,1098636782816,0066881279042,TWR00106,2026-08-28 11:19:12,2026-08-28 11:19:12,0,0,N,WEST
a6d9b3f7-4e81-4ed9-abe9-50a0bbbb1cd2,CUST0000143,VOICE,2846580681792,4199797031080,TWR00099,2026-08-28 13:42:42,2026-08-28 13:49:12,390,0,N,SOUTH
ef5fa4d7-64c0-46be-87b1-dd1d3d73c8f4,CUST0000152,VOICE,4809854487890,8334658672602,TWR00071,2026-08-28 21:23:45,2026-08-28 21:42:21,1116,0,N,WEST
0a02830b-b25e-4cd7-a09d-dd0ab2e40d76,CUST0000298,SMS,3180666405997,3087803782537,TWR00113,2026-08-28 03:46:46,2026-08-28 03:46:46,0,0,N,SOUTH
6f600e1e-2d70-475b-ba7f-dd22e003104a,CUST0000106,SMS,2688704155781,7314217562479,TWR00024,2026-08-28 20:53:21,2026-08-28 20:53:21,0,0,N,WEST
995ee216-d684-4628-b704-73d61dd66295,CUST0000192,VOICE,4331782730597,6208407846401,TWR00059,2026-08-28 15:45:17,2026-08-28 16:04:45,1168,0,N,SOUTH
b069a839-a32a-4597-befa-2078bea77bdb,CUST0000131,DATA,7746621997856,2554245866729,TWR00105,2026-08-28 08:07:24,2026-08-28 08:07:24,0,275.791,N,NORTH
8c2d8d40-200b-4300-9382-d2d57058fa68,CUST0000097,DATA,9907226794060,5413827386883,TWR00059,2026-08-28 08:59:31,2026-08-28 08:59:31,0,467.441,N,EAST
c05212ee-5fe0-4f61-a9f8-9a1911efc2b7,CUST0000262,SMS,9238986225468,2966103565748,TWR00055,2026-08-28 06:17:03,2026-08-28 06:17:03,0,0,N,WEST
53f14ee3-3b85-41fb-a589-f11f3aee73a8,CUST0000056,SMS,8437149262735,6001266460961,TWR00018,2026-08-28 12:20:07,2026-08-28 12:20:07,0,0,N,EAST
e154100e-e4d4-4669-85e1-662d6feaeb7a,CUST0000028,VOICE,9091009166595,5430017846274,TWR00069,2026-08-28 02:17:06,2026-08-28 02:35:54,1128,0,N,NORTH
66428b30-2fc2-4ef3-a8d9-8b0ba031793c,CUST0000217,VOICE,0522589873073,1665691070861,TWR00015,2026-08-28 21:36:03,2026-08-28 21:36:28,25,0,N,EAST
b13a435c-3422-4b04-af30-4617c141ba19,CUST0000146,SMS,7134025006422,6434946526505,TWR00078,2026-08-28 07:14:39,2026-08-28 07:14:39,0,0,N,EAST
593b526e-7f92-4dfe-8e83-38089bcbab0f,CUST0000283,SMS,4774116028595,8875598759204,TWR00071,2026-08-28 07:09:01,2026-08-28 07:09:01,0,0,N,SOUTH
e11ef3d5-4bfb-418c-b760-673cc0904c82,CUST0000088,DATA,5528230164303,9774443329457,TWR00079,2026-08-28 12:13:34,2026-08-28 12:13:34,0,9.703,N,EAST
4d9e8e8f-4043-4dbe-b44e-9f0ddd59ebf6,CUST0000249,VOICE,7404772464972,4190671009978,TWR00031,2026-08-28 07:54:26,2026-08-28 08:02:03,457,0,N,SOUTH
0607d5c0-4788-49c3-a6f9-15abe368edb4,CUST0000089,DATA,4298299316421,8265859702489,TWR00031,2026-08-28 08:06:00,2026-08-28 08:06:00,0,335.91,N,WEST
3b89cea9-e49e-4fac-a895-33fd51d303bd,CUST0000229,VOICE,0557999158434,6512343440708,TWR00092,2026-08-28 03:54:05,2026-08-28 04:08:06,841,0,N,SOUTH
41b95d36-eef4-4db6-a3bd-6c8e8504d351,CUST0000197,DATA,6313959435784,9073128211126,TWR00098,2026-08-28 12:01:34,2026-08-28 12:01:34,0,136.59,N,WEST
a708ee2d-c2a7-49f1-93f0-114c17076b8d,CUST0000224,DATA,2181544788937,0705070950626,TWR00003,2026-08-28 16:21:20,2026-08-28 16:21:20,0,250.017,N,WEST
1a1ade95-6923-46bb-886b-00df80cd67d2,CUST0000106,SMS,2762432657207,4707893798775,TWR00108,2026-08-28 22:04:38,2026-08-28 22:04:38,0,0,N,WEST
1c8c0ccd-50d1-41df-a761-41740f54ca64,CUST0000087,DATA,3999636918454,1983857928262,TWR00046,2026-08-28 06:13:20,2026-08-28 06:13:20,0,203.146,N,EAST
f5600dc6-a660-4d61-bb08-95594ed66394,CUST0000119,SMS,1651599527478,1553331793134,TWR00120,2026-08-28 15:01:43,2026-08-28 15:01:43,0,0,N,NORTH
129cee35-50f4-4d12-a290-f1bd515eb351,CUST0000232,DATA,5619617650210,0278649958700,TWR00045,2026-08-28 00:24:36,2026-08-28 00:24:36,0,180.401,Y,WEST
0eb169ce-6d89-40a0-b52f-bf60f395013a,CUST0000229,DATA,1253806319053,6932879274622,TWR00045,2026-08-28 02:27:16,2026-08-28 02:27:16,0,115.05,N,EAST
217cf15e-bee4-4f2a-970a-786779e95d13,CUST0000246,VOICE,8975311524387,0757931444941,TWR00067,2026-08-28 07:54:37,2026-08-28 08:16:42,1325,0,N,SOUTH
0b5ff215-5ae2-46cb-8232-6fc058d8a551,CUST0000019,DATA,4596243840927,1573685070518,TWR00030,2026-08-28 11:03:48,2026-08-28 11:03:48,0,45.896,N,NORTH
8f4179fd-bc12-4dca-8703-92c9cdd3b8eb,CUST0000284,VOICE,5110318672075,4456619667601,TWR00058,2026-08-28 02:33:59,2026-08-28 02:42:46,527,0,N,SOUTH
f3459f69-5909-426b-9733-36b13201483a,CUST0000224,VOICE,0434010265576,7566573297741,TWR00022,2026-08-28 05:14:26,2026-08-28 05:25:09,643,0,N,SOUTH
3f700cb6-5b39-4957-969e-dbe8ea8e8a30,CUST0000048,DATA,5068590233094,2147061653730,TWR00101,2026-08-28 18:41:50,2026-08-28 18:41:50,0,436.042,N,SOUTH
6b41fcd3-1cd3-4f68-b53f-eccfe425f57d,CUST0000148,SMS,3428907816293,9615071066169,TWR00031,2026-08-28 13:57:10,2026-08-28 13:57:10,0,0,Y,SOUTH
b869fc77-8bda-4078-9d72-857eafce4e4b,CUST0000040,VOICE,3670590411797,9631994670996,TWR00023,2026-08-28 03:17:52,2026-08-28 03:44:40,1608,0,N,WEST
4152ac68-55a7-4222-9f22-71c8fd114e45,CUST0000284,DATA,8749612298308,8847798882437,TWR00069,2026-08-28 23:11:09,2026-08-28 23:11:09,0,466.143,N,NORTH
7ea9fb96-419d-4924-835f-a65333e72771,CUST0000167,DATA,9686862748230,9715475950133,TWR00003,2026-08-28 08:32:52,2026-08-28 08:32:52,0,250.956,N,WEST
9a2e1986-98e6-4a2d-9b78-32fb445c74c1,CUST0000070,VOICE,7211567814082,4649137165094,TWR00031,2026-08-28 15:09:54,2026-08-28 15:14:29,275,0,N,EAST
719131cf-5bac-4eb5-8fe6-6b5aa598de09,CUST0000294,DATA,3159637813191,1813690047904,TWR00023,2026-08-28 14:15:29,2026-08-28 14:15:29,0,355.394,N,SOUTH
be4a99d2-528c-47e1-b073-f07f0c48c2f8,CUST0000022,VOICE,4494058151939,2789119268900,TWR00059,2026-08-28 12:08:00,2026-08-28 12:17:53,593,0,N,WEST
