customer_id,first_name,last_name,date_of_birth,national_id,email,phone_number,address_line1,city,region,postal_code,plan_id,activation_date,account_status,customer_segment,credit_score
CUST0000269,Keith,Hardin,1970-07-04,nJG-91-3421,anthonyorr@example.net,0705349678274,176 Baker Way,West Jessica,NORTH,15765,PLN005,2026-01-30,SUSPENDED,ENTERPRISE,637
CUST0000270,Julie,Walker,2006-07-07,DOV-15-2854,mannleroy@example.org,1853800329633,2727 Anderson Roads Apt. 830,Jonesside,NORTH,80614,PLN006,2025-09-03,ACTIVE,CONSUMER,733
CUST0000271,Robert,Baker,1954-11-03,Qlt-69-3578,nancycontreras@example.com,9587413146753,27515 Bush Trail Suite 796,North Kelly,NORTH,67018,PLN006,2022-07-19,ACTIVE,ENTERPRISE,619
CUST0000272,Robert,Hart,1955-04-15,Bzq-54-5667,adamsjessica@example.com,4763928319952,061 Barr Trafficway,Lake Brandonborough,NORTH,47961,PLN003,2025-11-28,SUSPENDED,ENTERPRISE,517
CUST0000273,Mary,Foster,1977-01-26,nJU-34-2556,shelbyjohnson@example.org,8670244033041,624 Charles Parkways Suite 008,North Jill,WEST,51766,PLN002,2026-08-01,ACTIVE,CONSUMER,658
CUST0000274,Larry,Morris,1953-11-14,gqP-80-4473,bbennett@example.org,6847488360765,3906 Sergio Neck,Lake Lanceberg,EAST,83065,PLN005,2024-09-06,ACTIVE,CONSUMER,531
CUST0000275,Gary,Hancock,2007-01-06,NEH-79-3126,briansnyder@example.com,5205996043878,3577 Samantha Manors Apt. 620,New Kaitlin,NORTH,22284,PLN004,2022-02-18,SUSPENDED,CONSUMER,329
CUST0000276,Daniel,Mcclure,1954-01-30,Aza-72-8728,david44@example.net,9592248395894,3522 Smith Mall Apt. 271,West Jacquelineborough,EAST,91470,PLN002,2026-01-02,CHURNED,CONSUMER,647
CUST0000277,Cody,Weber,1947-01-15,wOa-92-1583,joshuahoover@example.com,5964883192134,9128 Rivera Trail,Tammyfort,NORTH,27935,PLN003,2023-12-13,ACTIVE,CONSUMER,710
CUST0000278,Veronica,Davis,1952-02-03,ued-92-2270,williamgonzales@example.net,5481386667548,193 Sonia Village Suite 268,Henryview,SOUTH,90333,PLN001,2025-07-28,CHURNED,CONSUMER,393
CUST0000279,Denise,Thompson,1948-11-01,Jmy-57-5639,harold03@example.com,8309451548094,476 Wendy Squares,Joshuaton,SOUTH,75497,PLN006,2026-02-25,ACTIVE,SME,764
CUST0000280,Sara,Osborn,1996-08-23,cxb-77-2781,janicethompson@example.org,6107051843905,295 Shelia Lodge Suite 013,Lake Joseph,SOUTH,23122,PLN003,2025-12-21,ACTIVE,CONSUMER,632
CUST0000281,James,Wagner,1970-10-23,hvD-20-4485,knightsteven@example.org,2125902035713,324 Nicolas Heights Apt. 429,Robertborough,NORTH,36257,PLN005,2023-01-13,ACTIVE,CONSUMER,461
CUST0000282,Kenneth,Wolfe,2000-09-28,wXP-41-7595,rgallegos@example.org,9628936543588,83437 Johnson Crescent Apt. 727,Nathanfurt,NORTH,86786,PLN005,2022-07-17,CHURNED,CONSUMER,578
CUST0000283,Jacqueline,Soto,1980-09-01,Pgl-02-6755,kevin78@example.org,7979966734595,640 Kathryn Parkways Apt. 664,Watkinsburgh,WEST,67636,PLN004,2021-10-28,ACTIVE,ENTERPRISE,752
CUST0000284,Candice,Wolfe,1951-12-22,Ydf-83-9225,laura25@example.com,2702324412336,328 Smith Estate,Coryside,EAST,90519,PLN004,2023-02-27,ACTIVE,ENTERPRISE,416
CUST0000285,Thomas,Bennett,1967-06-15,Wiz-73-1625,rachael69@example.com,5790392355580,32730 Kevin Course Suite 626,West Larry,WEST,89010,PLN003,2022-09-20,ACTIVE,CONSUMER,798
CUST0000286,Susan,Fisher,1996-07-04,wRU-26-8171,riosrichard@example.org,5298670766046,197 Norman Station Suite 851,South Amanda,EAST,50763,PLN005,2021-10-30,ACTIVE,CONSUMER,704
CUST0000287,Adam,Vaughan,1999-11-03,BdD-94-3897,bill77@example.com,9546540842456,5409 Michael Camp,Wrightland,NORTH,70622,PLN005,2022-01-21,ACTIVE,CONSUMER,608
CUST0000288,Cynthia,Jordan,1947-02-02,KDc-45-7938,nguyenbenjamin@example.net,6815466024161,449 Heather Causeway,Ashleyborough,SOUTH,57772,PLN002,2025-04-16,ACTIVE,CONSUMER,635
CUST0000289,Jacob,Mason,1959-05-06,aAn-09-6244,caseydiane@example.com,7951330531949,695 Alvarez Point Apt. 555,Lynnberg,NORTH,61049,PLN001,2025-02-05,ACTIVE,SME,479
CUST0000290,Amanda,Jackson,1998-10-03,OFJ-64-6091,christopher85@example.com,5770299295966,8736 Nicholas Vista,North Randyborough,WEST,15001,PLN002,2024-02-25,SUSPENDED,CONSUMER,812
CUST0000291,Erik,Waters,1979-06-21,Mru-68-6536,crystal58@example.net,3677472264085,216 Mccann Loop Apt. 093,New Christine,EAST,11053,PLN005,2022-07-20,ACTIVE,SME,343
CUST0000292,Sonia,Nguyen,1981-06-06,bVM-32-9715,marnold@example.org,5327352410397,97327 Linda Villages Suite 237,North Kaitlynchester,NORTH,68627,PLN004,2025-04-25,ACTIVE,CONSUMER,620
CUST0000293,Chad,Butler,2008-05-10,CEU-48-1980,carterraymond@example.net,5687611249125,523 Clark Court Suite 177,Port Jordan,WEST,39205,PLN005,2025-12-19,SUSPENDED,SME,727
CUST0000294,Shannon,Scott,1987-07-11,sbo-49-0228,anna44@example.net,9477422294643,94290 Diaz Pass,Woodsburgh,NORTH,45617,PLN003,2023-04-23,ACTIVE,CONSUMER,632
CUST0000295,Walter,Mills,1984-06-10,Eya-67-2872,petersonkyle@example.org,4913577908335,1581 Tran Place,Port Brianshire,WEST,69044,PLN002,2024-08-04,CHURNED,CONSUMER,390
CUST0000296,Jodi,Norris,1957-07-09,rJr-33-7209,pauljessica@example.org,8403339977180,137 Scott Mountains Apt. 189,New Tony,NORTH,75124,PLN004,2022-12-08,ACTIVE,SME,710
CUST0000297,Rebecca,Cortez,1941-04-24,qWA-73-9970,travis25@example.net,8444835488471,0587 Martin Circles,Chambersville,NORTH,58591,PLN005,2023-10-21,ACTIVE,CONSUMER,647
CUST0000298,Lynn,Lee,1963-12-11,uXH-13-3484,tgarcia@example.net,9252362292587,434 Michael Village Suite 524,Jessicamouth,EAST,59445,PLN002,2025-02-02,ACTIVE,CONSUMER,822
CUST0000299,Kathryn,Smith,1961-08-09,Xrb-60-6527,jasonmoran@example.com,0566588339874,32579 Crane Cape,Wattsfort,NORTH,33248,PLN006,2024-06-21,SUSPENDED,ENTERPRISE,498
CUST0000300,Nicholas,Garcia,1959-09-16,hEi-54-8574,nguyenkimberly@example.com,2949381735984,021 Krueger Lake Suite 325,Perezstad,EAST,44149,PLN003,2024-09-08,CHURNED,CONSUMER,541
